DateG,Day,City,Holiday Name,Type of Public Holiday,School,Cloudy,Widespread Dust,Blowing Dust,Fog,Mist,Rain,Match,Event,Effect on City,Pay Day,days till next payday,days after payday,days after school,days before school,is_payday,is_holiday,has_event,has_match,is_weekend,has_rain,bad_weather,payday_window,is_vacation,impact_score,impact_level,stable_weather,rain_or_mist,dust,fog
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,28.0,0.0,34,55,0,0,0,0,1,0,0,1,0,3,Medium,1,0,0,0
2022-01-10,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,27.0,30.0,35,54,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
2022-02-10,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,"Preimer League, KSA League",FALSE,FALSE,FALSE,26.0,29.0,36,53,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2022-03-10,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,25.0,28.0,37,52,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2022-04-10,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,UEFA CL,FALSE,FALSE,FALSE,24.0,27.0,38,51,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2022-05-10,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,UEFA CL,FALSE,FALSE,FALSE,23.0,26.0,39,50,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2022-06-10,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,KSA League,FALSE,FALSE,FALSE,22.0,25.0,40,49,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
2022-07-10,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,KSA League,FALSE,FALSE,FALSE,21.0,24.0,41,48,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
2022-08-10,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,20.0,23.0,42,47,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2022-09-10,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,19.0,22.0,43,46,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2022-10-10,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,KSA League,FALSE,FALSE,FALSE,18.0,21.0,44,45,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2022-11-10,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,"UEFA CL, KSA League",FALSE,FALSE,FALSE,17.0,20.0,45,44,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2022-12-10,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,UEFA CL,FALSE,FALSE,FALSE,16.0,19.0,46,43,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,15.0,18.0,47,42,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,14.0,17.0,48,41,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,KSA League,FALSE,FALSE,FALSE,13.0,16.0,49,40,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
,Sunday,Riyadh,No Holiday,,False,False,False,False,False,False,False,"Preimer League, KSA League, La liga",FALSE,FALSE,FALSE,12.0,15.0,50,39,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,11.0,14.0,51,38,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,10.0,13.0,52,37,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,9.0,12.0,53,36,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,إطلاق موسم الرياض 2022,جذب أكثر من 20 مليون زائر، مما أدى إلى زيادة كبيرة في الحركة السياحية والاقتصادية.,FALSE,8.0,11.0,54,35,0,0,1,0,1,0,0,0,0,4,Medium,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,7.0,10.0,55,34,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,"Preimer League, La liga",FALSE,FALSE,FALSE,6.0,9.0,56,33,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,5.0,8.0,57,32,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,4.0,7.0,58,31,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,UEFA CL,FALSE,FALSE,FALSE,3.0,6.0,59,30,0,0,0,1,0,0,0,1,0,4,Medium,1,0,0,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,UEFA CL,FALSE,FALSE,FALSE,2.0,5.0,60,29,0,0,0,1,0,0,0,1,0,4,Medium,1,0,0,0
,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,TRUE,31.0,4.0,61,28,1,0,0,0,1,0,0,1,0,5,Medium,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,30.0,3.0,62,27,0,0,0,0,1,0,0,1,0,3,Medium,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,29.0,2.0,63,26,0,0,0,0,1,0,0,1,0,3,Medium,1,0,0,0
,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,28.0,1.0,64,25,0,0,0,0,0,0,0,1,0,2,Low,1,0,0,0
,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,27.0,0.0,65,24,0,0,0,0,0,0,0,1,0,2,Low,1,0,0,0
2022-01-11,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,UEFA CL,FALSE,FALSE,FALSE,26.0,29.0,66,23,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2022-02-11,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,UEFA CL,FALSE,FALSE,FALSE,25.0,28.0,67,22,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2022-03-11,Thursday,Riyadh,No Holiday,,True,False,False,True,False,False,False,,مهرجان نور الرياض,انتشرت الأعمال في 40 موقعًا بالرياض، بما في ذلك منتزه الملك عبد الله ووادي حنيفة وحي جاكس و تجاوز عدد الزوار 2.5 مليون زائر,FALSE,24.0,27.0,68,21,0,0,1,0,1,0,1,0,0,5,Medium,0,0,1,0
2022-04-11,Friday,Riyadh,No Holiday,,False,False,True,False,False,False,False,,FALSE,FALSE,FALSE,23.0,26.0,69,20,0,0,0,0,1,0,1,0,0,2,Low,0,0,1,0
2022-05-11,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,22.0,25.0,70,19,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2022-06-11,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,21.0,24.0,71,18,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2022-07-11,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,20.0,23.0,72,17,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2022-08-11,Tuesday,Riyadh,No Holiday,,True,False,False,True,False,False,False,,FALSE,FALSE,FALSE,19.0,22.0,73,16,0,0,0,0,0,0,1,0,0,1,Low,0,0,1,0
2022-09-11,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,18.0,21.0,74,15,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2022-10-11,Thursday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,17.0,20.0,75,14,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2022-11-11,Friday,Riyadh,No Holiday,,False,False,True,False,False,False,False,,FALSE,FALSE,FALSE,16.0,19.0,76,13,0,0,0,0,1,0,1,0,0,2,Low,0,0,1,0
2022-12-11,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,15.0,18.0,77,12,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,14.0,17.0,78,11,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,13.0,16.0,79,10,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,12.0,15.0,80,9,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,National Cup,FALSE,FALSE,FALSE,11.0,14.0,81,8,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,10.0,13.0,82,7,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Friday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,9.0,12.0,83,6,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,True,False,False,,FALSE,FALSE,FALSE,8.0,11.0,84,5,0,0,0,0,1,0,1,0,0,2,Low,0,0,0,1
,Sunday,Riyadh,No Holiday,,False,False,False,False,False,False,False,World Cup,FALSE,FALSE,FALSE,7.0,10.0,85,4,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,World Cup,FALSE,FALSE,FALSE,6.0,9.0,86,3,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,World Cup,FALSE,FALSE,FALSE,5.0,8.0,87,2,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Wednesday,Riyadh,Public holiday,It's a holiday to celebrate KSA victory over Argentina.,False,False,False,False,False,False,False,World Cup,FALSE,FALSE,FALSE,4.0,7.0,88,1,0,1,0,1,0,0,0,0,0,5,Medium,1,0,0,0
,Thursday,Riyadh,No Holiday,,False,False,False,False,False,False,False,World Cup,FALSE,FALSE,FALSE,3.0,6.0,Vacation	,Vacation,0,0,0,1,1,0,0,1,0,5,Medium,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,World Cup,FALSE,FALSE,FALSE,2.0,5.0,Vacation	,Vacation,0,0,0,1,1,0,0,1,0,5,Medium,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,World Cup,FALSE,FALSE,FALSE,1.0,4.0,Vacation	,Vacation,0,0,0,1,1,0,0,1,0,5,Medium,1,0,0,0
,Sunday,Riyadh,No Holiday,,False,False,False,False,False,False,False,World Cup,FALSE,FALSE,TRUE,31.0,3.0,Vacation	,Vacation,1,0,0,1,0,0,0,1,0,6,High,1,0,0,0
,Monday,Riyadh,No Holiday,,False,False,False,False,False,False,False,World Cup,FALSE,FALSE,FALSE,30.0,2.0,Vacation	,Vacation,0,0,0,1,0,0,0,1,0,4,Medium,1,0,0,0
,Tuesday,Riyadh,No Holiday,,False,False,False,False,False,False,False,World Cup,FALSE,FALSE,FALSE,29.0,1.0,Vacation	,Vacation,0,0,0,1,0,0,0,1,0,4,Medium,1,0,0,0
,Wednesday,Riyadh,No Holiday,,False,False,False,False,False,False,False,World Cup,FALSE,FALSE,FALSE,28.0,0.0,Vacation	,Vacation,0,0,0,1,0,0,0,1,0,4,Medium,1,0,0,0
2022-01-12,Thursday,Riyadh,No Holiday,,False,False,False,False,False,False,False,World Cup,FALSE,FALSE,FALSE,27.0,30.0,Vacation	,Vacation,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
2022-02-12,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,World Cup,FALSE,FALSE,FALSE,26.0,29.0,Vacation	,Vacation,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
2022-03-12,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,World Cup,FALSE,FALSE,FALSE,25.0,28.0,Vacation	,Vacation,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
2022-04-12,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,World Cup,FALSE,FALSE,FALSE,24.0,27.0,1,88,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2022-05-12,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,World Cup,FALSE,FALSE,FALSE,23.0,26.0,2,87,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2022-06-12,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,World Cup,FALSE,FALSE,FALSE,22.0,25.0,3,86,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2022-07-12,Wednesday,Riyadh,No Holiday,,True,False,False,False,True,False,False,,قمة الرياض العربية-الصينية,شارك فيها قادة دول مجلس التعاون الخليجي والعالم العربي، وأبرمت اتفاقيات تعزز التعاون الاقتصادي والأمني .,FALSE,21.0,24.0,4,85,0,0,1,0,0,0,1,0,0,4,Medium,0,0,0,1
2022-08-12,Thursday,Riyadh,No Holiday,,True,False,True,False,True,False,False,,FALSE,FALSE,FALSE,20.0,23.0,5,84,0,0,0,0,1,0,1,0,0,3,Medium,0,0,1,1
2022-09-12,Friday,Riyadh,No Holiday,,False,True,False,False,False,False,False,World Cup,FALSE,FALSE,FALSE,19.0,22.0,6,83,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
2022-10-12,Saturday,Riyadh,No Holiday,,False,False,False,False,True,False,False,World Cup,FALSE,FALSE,FALSE,18.0,21.0,7,82,0,0,0,1,1,0,1,0,0,4,Medium,0,0,0,1
2022-11-12,Sunday,Riyadh,No Holiday,,True,False,False,False,True,False,False,,FALSE,FALSE,FALSE,17.0,20.0,8,81,0,0,0,0,0,0,1,0,0,1,Low,0,0,0,1
2022-12-12,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,16.0,19.0,9,80,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,World Cup,FALSE,FALSE,FALSE,15.0,18.0,10,79,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,World Cup,FALSE,FALSE,FALSE,14.0,17.0,11,78,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,13.0,16.0,12,77,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,12.0,15.0,13,76,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,True,False,False,World Cup,FALSE,FALSE,FALSE,11.0,14.0,14,75,0,0,0,1,1,0,1,0,0,4,Medium,0,0,0,1
,Sunday,Riyadh,No Holiday,,False,False,False,False,False,False,False,World Cup,FALSE,FALSE,FALSE,10.0,13.0,15,74,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,9.0,12.0,16,73,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,8.0,11.0,17,72,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,KSA League,FALSE,FALSE,FALSE,7.0,10.0,18,71,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,KSA League,FALSE,FALSE,FALSE,6.0,9.0,19,70,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,True,True,False,False,False,,FALSE,FALSE,FALSE,5.0,8.0,20,69,0,0,0,0,1,0,1,0,0,2,Low,0,0,1,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,4.0,7.0,21,68,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,3.0,6.0,22,67,0,0,0,0,0,0,0,1,0,2,Low,1,0,0,0
,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,KSA League,FALSE,FALSE,FALSE,2.0,5.0,23,66,0,0,0,1,0,0,0,1,0,4,Medium,1,0,0,0
,Tuesday,Riyadh,No Holiday,,True,False,False,True,False,False,False,,FALSE,FALSE,TRUE,31.0,4.0,24,65,1,0,0,0,0,0,1,1,0,5,Medium,0,0,1,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,30.0,3.0,25,64,0,0,0,0,0,0,0,1,0,2,Low,1,0,0,0
,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,29.0,2.0,26,63,0,0,0,0,1,0,0,1,0,3,Medium,1,0,0,0
,Friday,Riyadh,No Holiday,,False,True,False,False,True,False,True,,FALSE,FALSE,FALSE,28.0,1.0,27,62,0,0,0,0,1,1,1,1,0,5,Medium,0,1,0,1
,Saturday,Riyadh,No Holiday,,False,False,False,False,True,False,False,,FALSE,FALSE,FALSE,27.0,0.0,28,61,0,0,0,0,1,0,1,1,0,4,Medium,0,0,0,1
2023-01-01,Sunday,Riyadh,No Holiday,,True,False,False,False,True,False,True,,FALSE,FALSE,FALSE,26.0,30.0,29,60,0,0,0,0,0,1,1,0,0,2,Low,0,1,0,1
2023-02-01,Monday,Riyadh,No Holiday,,True,False,False,False,True,False,True,,FALSE,FALSE,FALSE,25.0,29.0,30,59,0,0,0,0,0,1,1,0,0,2,Low,0,1,0,1
2023-03-01,Tuesday,Riyadh,No Holiday,,False,True,False,False,True,False,True,,FALSE,FALSE,FALSE,24.0,28.0,31,58,0,0,0,0,0,1,1,0,0,2,Low,0,1,0,1
2023-04-01,Wednesday,Riyadh,No Holiday,,True,True,False,False,True,False,True,,FALSE,FALSE,FALSE,23.0,27.0,32,57,0,0,0,0,0,1,1,0,0,2,Low,0,1,0,1
2023-05-01,Thursday,Riyadh,No Holiday,,True,True,False,False,True,False,True,"Preimer League, KSA League",افتتاح المسار البرتقالي لشبكة قطار الرياض,تحسين حركة النقل العام وتخفيف الزحام المروري في المدينة.,FALSE,22.0,26.0,33,56,0,0,1,1,1,1,1,0,0,8,High,0,1,0,1
2023-06-01,Friday,Riyadh,No Holiday,,False,True,False,False,False,False,True,Gulf Cup,FALSE,FALSE,FALSE,21.0,25.0,34,55,0,0,0,1,1,1,0,0,0,4,Medium,0,1,0,0
2023-07-01,Saturday,Riyadh,No Holiday,,False,True,False,False,True,False,True,Gulf Cup,FALSE,FALSE,FALSE,20.0,24.0,35,54,0,0,0,1,1,1,1,0,0,5,Medium,0,1,0,1
2023-08-01,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,La liga,FALSE,FALSE,FALSE,19.0,23.0,36,53,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2023-09-01,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,Gulf Cup,FALSE,FALSE,FALSE,18.0,22.0,37,52,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2023-10-01,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,True,Gulf Cup,FALSE,FALSE,FALSE,17.0,21.0,38,51,0,0,0,1,0,1,0,0,0,3,Medium,0,1,0,0
2023-11-01,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,16.0,20.0,39,50,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-12-01,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,Gulf Cup,FALSE,FALSE,FALSE,15.0,19.0,40,49,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,"Preimer League, Gulf Cup",FALSE,FALSE,FALSE,14.0,18.0,41,48,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,True,Preimer League,FALSE,FALSE,FALSE,13.0,17.0,42,47,0,0,0,1,1,1,0,0,0,4,Medium,0,1,0,0
,Sunday,Riyadh,No Holiday,,False,False,False,False,True,False,False,La liga,FALSE,FALSE,FALSE,12.0,16.0,43,46,0,0,0,1,0,0,1,0,0,3,Medium,0,0,0,1
,Monday,Riyadh,No Holiday,,True,False,False,False,True,False,False,Gulf Cup,FALSE,FALSE,FALSE,11.0,15.0,44,45,0,0,0,1,0,0,1,0,0,3,Medium,0,0,0,1
,Tuesday,Riyadh,No Holiday,,True,True,False,True,True,False,True,,FALSE,FALSE,FALSE,10.0,14.0,45,44,0,0,0,0,0,1,1,0,0,3,Medium,0,1,1,1
,Wednesday,Riyadh,No Holiday,,True,False,False,False,True,False,False,,FALSE,FALSE,FALSE,9.0,13.0,46,43,0,0,0,0,0,0,1,0,0,1,Low,0,0,0,1
,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,"Preimer League, KSA League, Gulf Cup",FALSE,FALSE,FALSE,8.0,12.0,47,42,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,7.0,11.0,48,41,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,6.0,10.0,49,40,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,5.0,9.0,50,39,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
,Monday,Riyadh,No Holiday,,True,True,False,False,False,False,True,Preimer League,FALSE,FALSE,FALSE,4.0,8.0,51,38,0,0,0,1,0,1,0,0,0,3,Medium,0,1,0,0
,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,True,,FALSE,FALSE,FALSE,3.0,7.0,52,37,0,0,0,0,0,1,0,1,0,3,Medium,0,1,0,0
,Wednesday,Riyadh,No Holiday,,True,False,False,False,True,False,True,,FALSE,FALSE,FALSE,2.0,6.0,53,36,0,0,0,0,0,1,1,1,0,4,Medium,0,1,0,1
,Thursday,Riyadh,No Holiday,,True,True,True,False,True,False,True,KSA League,FALSE,FALSE,TRUE,31.0,5.0,54,35,1,0,0,1,1,1,1,1,0,10,High,0,1,1,1
,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,30.0,4.0,55,34,0,0,0,0,1,0,0,1,0,3,Medium,1,0,0,0
,Saturday,Riyadh,No Holiday,,False,False,False,False,True,False,False,,FALSE,FALSE,FALSE,29.0,3.0,56,33,0,0,0,0,1,0,1,1,0,4,Medium,0,0,0,1
,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,28.0,2.0,57,32,0,0,0,0,0,0,0,1,0,2,Low,1,0,0,0
,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,27.0,1.0,58,31,0,0,0,0,0,0,0,1,0,2,Low,1,0,0,0
,Tuesday,Riyadh,No Holiday,,True,False,True,False,False,False,False,,FALSE,FALSE,FALSE,26.0,0.0,59,30,0,0,0,0,0,0,1,1,0,3,Medium,0,0,1,0
2023-01-02,Wednesday,Riyadh,No Holiday,,True,False,True,False,False,False,False,,FALSE,FALSE,FALSE,25.0,27.0,60,29,0,0,0,0,0,0,1,0,0,1,Low,0,0,1,0
2023-02-02,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,24.0,26.0,61,28,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2023-03-02,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,23.0,25.0,62,27,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
2023-04-02,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,22.0,24.0,63,26,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
2023-05-02,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,"Preimer League, La liga",FALSE,FALSE,FALSE,21.0,23.0,64,25,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2023-06-02,Monday,Riyadh,No Holiday,,True,False,True,True,False,False,False,,FALSE,FALSE,FALSE,20.0,22.0,65,24,0,0,0,0,0,0,1,0,0,1,Low,0,0,1,0
2023-07-02,Tuesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,19.0,21.0,66,23,0,0,0,0,0,0,0,0,0,0,Low,1,0,0,0
2023-08-02,Wednesday,Riyadh,No Holiday,,True,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,18.0,20.0,67,22,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
2023-09-02,Thursday,Riyadh,No Holiday,,True,False,False,False,False,False,False,,FALSE,FALSE,FALSE,17.0,19.0,68,21,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2023-10-02,Friday,Riyadh,No Holiday,,False,False,False,False,False,False,False,,FALSE,FALSE,FALSE,16.0,18.0,69,20,0,0,0,0,1,0,0,0,0,1,Low,1,0,0,0
2023-11-02,Saturday,Riyadh,No Holiday,,False,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,15.0,17.0,70,19,0,0,0,1,1,0,0,0,0,3,Medium,1,0,0,0
2023-12-02,Sunday,Riyadh,No Holiday,,True,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,14.0,16.0,71,18,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
,Monday,Riyadh,No Holiday,,True,False,False,False,False,False,False,Preimer League,FALSE,FALSE,FALSE,13.0,15.0,72,17,0,0,0,1,0,0,0,0,0,2,Low,1,0,0,0
